customer_id,first_name,last_name,age,gender,region,vip_status
2682,Gary,Haley,59,M,Kisii,True
2683,Andre,Lee,51,M,Mombasa,False
2684,Jessica,Johnson,46,M,Bungoma,True
2685,Joshua,Brown,73,F,Isiolo,True
2686,Vanessa,Sanchez,25,F,Mombasa,False
2687,Phillip,May,57,M,Kakamega,False
2688,Nicole,Pierce,60,F,Eldoret,True
2689,Laurie,Jones,21,M,Nakuru,False
2690,Michelle,Morris,53,F,Turkana,False
2691,Christopher,Watts,31,F,Kisumu,False
2692,Elizabeth,Kennedy,43,M,Eldoret,True
2693,Alexandra,Stevens,21,M,Mombasa,True
2694,Ashley,Gonzalez,76,M,Kisii,True
2695,Emily,Anderson,41,F,Nakuru,False
2696,Jean,Wilson,49,F,Nairobi,False
2697,John,Wagner,62,M,Mombasa,False
2698,Brandon,Torres,58,M,Kisumu,False
2699,Jackson,Garcia,65,F,Nairobi,True
2700,Michael,Irwin,27,M,Isiolo,False
2701,Jeffery,Bennett,45,F,Meru,True
2702,Donald,Smith,78,M,Trans Nzoia,True
2703,Allison,Medina,71,F,Mombasa,True
2704,Gary,Evans,29,M,Mombasa,True
2705,Allen,Parker,80,M,Nairobi,False
2706,Tammy,Mason,20,M,Nairobi,True
2707,Cynthia,Bradley,70,F,Kisumu,False
2708,Heidi,Schmidt,43,F,Mombasa,True
2709,Martin,Wilson,72,M,Eldoret,False
2710,Tina,Johnson,62,M,Narok,True
2711,Lindsay,Rodriguez,55,F,Nairobi,True
2712,Steven,Martinez,33,F,Turkana,True
2713,Edward,Guerrero,57,M,Nakuru,False
2714,Mary,Baker,62,M,Nakuru,False
2715,Emma,Nichols,21,M,Eldoret,False
2716,Brenda,Vega,42,F,Nakuru,True
2717,Anna,Thomas,27,M,Nairobi,True
2718,Robert,Stewart,18,F,Kisumu,True
2719,Jerome,Martin,55,M,Nairobi,True
2720,Kyle,Sharp,80,M,Isiolo,False
2721,Kelly,Williamson,46,F,Kakamega,True
2722,Christina,Lewis,39,M,Mombasa,False
2723,Melissa,Wade,41,M,Kisii,True
2724,Danielle,Watkins,60,M,Mombasa,True
2725,Joe,Herrera,56,M,Meru,True
2726,Cynthia,Diaz,80,F,Nakuru,False
2727,Faith,Reed,78,M,Isiolo,True
2728,Meagan,Harris,30,M,Bungoma,True
2729,Travis,Walker,73,F,Kiambu,False
2730,Sabrina,Miller,77,M,Nakuru,True
2731,David,Anderson,22,F,Murang'a,False
2732,Ryan,Lee,37,F,Mombasa,True
2733,Denise,Briggs,42,F,Mombasa,True
2734,Tina,Taylor,62,F,Kisumu,False
2735,Donald,Henry,36,M,Narok,False
2736,Lisa,Roberts,28,F,Kisumu,True
2737,Douglas,Jackson,77,M,Nakuru,False
2738,Danielle,Shepherd,55,M,Eldoret,False
2739,Keith,Barker,72,M,Isiolo,True
2740,Megan,Smith,48,F,Mombasa,True
2741,Brandon,Tucker,20,M,Mombasa,False
2742,Edgar,Rose,34,F,Nairobi,False
2743,Heather,Doyle,62,M,Eldoret,True
2744,Jennifer,Ford,39,F,Kisumu,False
2745,Jessica,Rivera,74,F,Eldoret,False
2746,Katelyn,Martin,48,F,Kisumu,False
2747,Holly,Aguilar,45,M,Kisumu,True
2748,Felicia,Crawford,71,M,Eldoret,False
2749,Adam,Reese,66,F,Nairobi,False
2750,Steven,Williams,36,M,Kisumu,False
2751,Brian,Graham,64,F,Isiolo,True
2752,Stephanie,James,73,F,Mombasa,False
2753,Charles,Nelson,21,M,Mombasa,False
2754,Dana,Smith,76,F,Nakuru,False
2755,Joshua,Ramos,80,M,Isiolo,False
2756,Scott,Rodriguez,29,F,Eldoret,False
2757,Tyler,Vance,27,F,Nakuru,True
2758,Carol,Stephens,28,M,Nairobi,False
2759,Sherry,Baird,44,F,Murang'a,True
2760,Charles,Foster,58,M,Kisumu,True
2761,Jennifer,Hill,28,F,Eldoret,True
2762,Jennifer,Rice,36,F,Mombasa,True
2763,Alexander,Brown,68,F,Kiambu,False
2764,Jacqueline,Martin,64,F,Nakuru,True
2765,Destiny,Ramos,55,M,Mombasa,True
2766,Jenna,Zhang,23,F,Nairobi,False
2767,Jessica,Ayala,65,F,Nakuru,False
2768,Jessica,White,40,M,Nakuru,False
2769,Jennifer,Reyes,36,M,Vihiga,True
2770,John,Wang,34,M,Eldoret,True
2771,Emily,Harris,29,M,Eldoret,False
2772,John,Flynn,40,F,Mombasa,True
2773,Caroline,Santiago,53,F,Bungoma,False
2774,Denise,Rocha,79,M,Nairobi,True
2775,Shelley,Calhoun,51,M,Nakuru,True
2776,Justin,Marquez,67,M,Kisumu,False
2777,Bryan,Castro,75,M,Turkana,False
2778,Casey,Johnson,69,M,Mombasa,True
2779,Anthony,Miller,77,F,Nakuru,True
2780,Cassandra,Nelson,45,F,Eldoret,False
2781,Sandra,Howard,31,M,Kakamega,False
2782,Mandy,Perez,46,F,Kisii,False
2783,Katie,Gilbert,45,M,Nairobi,False
2784,Michael,Brown,43,M,Nairobi,False
2785,John,Myers,70,M,Kisumu,False
2786,John,Palmer,35,M,Kisumu,True
2787,Michelle,Wright,34,M,Nairobi,False
2788,Matthew,Hahn,56,F,Eldoret,True
2789,Angela,Mcintosh,76,M,Kisumu,True
2790,Kimberly,Williams,48,M,Mombasa,True
2791,Nancy,Scott,75,M,Kisii,False
2792,Sean,Powell,44,M,Nakuru,True
2793,Breanna,Gallagher,44,M,Nairobi,False
2794,Samantha,Walsh,73,M,Mombasa,True
2795,Todd,Dean,62,M,Kisumu,True
2796,Susan,Gibson,50,M,Bungoma,False
2797,Jason,Ingram,75,F,Nairobi,False
2798,Ashley,Mcfarland,74,M,Eldoret,False
2799,Rodney,Marks,19,M,Eldoret,False
2800,Benjamin,Farmer,47,M,Nakuru,True
2801,Elizabeth,Dickerson,41,F,Mombasa,False
2802,Jose,Cox,59,M,Narok,True
2803,Michael,Wright,24,F,Nakuru,False
2804,John,Blevins,78,F,Eldoret,True
2805,Daniel,Murphy,49,M,Kisumu,False
2806,Alexander,Gardner,26,F,Mombasa,False
2807,Peter,Macdonald,78,M,Nairobi,False
2808,Curtis,Lewis,35,M,Kiambu,True
2809,Heather,Garcia,59,F,Mombasa,True
2810,Leslie,Short,48,M,Trans Nzoia,True
2811,Natalie,Malone,80,F,Kisumu,False
2812,Aaron,Lucas,72,M,Kisumu,False
2813,Kristin,Allen,66,M,Kisumu,False
2814,Sarah,Roberson,26,F,Nakuru,True
2815,Monique,Hoffman,68,F,Nairobi,False
2816,Lee,Parker,78,F,Kisumu,False
2817,Larry,Bartlett,63,M,Kisumu,True
2818,Mark,Smith,24,M,Nairobi,False
2819,Joshua,French,40,M,Mombasa,False
2820,Jessica,Dean,60,M,Nyeri,False
2821,John,Small,27,M,Kericho,True
2822,Anne,Ortiz,22,F,Nyeri,False
2823,Kenneth,Yu,23,M,Narok,False
2824,James,Clark,60,F,Kericho,False
2825,Christopher,Wilkinson,63,M,Eldoret,True
2826,Mary,Mendoza,55,M,Nakuru,False
2827,Amy,Moore,28,M,Nakuru,True
2828,Jason,Robbins,75,M,Nakuru,True
2829,Kyle,Banks,67,F,Narok,False
2830,Ashley,Stewart,36,M,Eldoret,False
2831,Caitlin,Meyer,35,M,Mombasa,False
2832,Jose,Keller,28,M,Eldoret,True
2833,Jennifer,Lewis,30,M,Eldoret,False
2834,Anthony,Cook,65,M,Kisumu,True
2835,Gina,Kennedy,53,M,Kisumu,True
2836,Christopher,Nelson,47,M,Nakuru,False
2837,Nicholas,Pena,31,F,Kisumu,False
2838,Michael,Heath,75,M,Nakuru,False
2839,Amy,Jones,55,F,Nairobi,False
2840,Gary,Butler,27,F,Turkana,True
2841,Julia,Wilson,45,F,Eldoret,True
2842,Lisa,Hunt,62,M,Mombasa,False
2843,Lisa,Rivas,55,M,Eldoret,True
2844,Timothy,Robertson,68,M,Eldoret,True
2845,Michael,Willis,30,M,Kericho,True
2846,Kelsey,Horn,55,M,Kisumu,True
2847,Rita,Ferguson,60,M,Nairobi,False
2848,Elizabeth,Oliver,34,F,Nakuru,True
2849,Erika,Clark,19,F,Mombasa,False
2850,Debra,Richards,38,M,Eldoret,True
2851,Donna,Waters,36,F,Nakuru,False
2852,Erica,Rodriguez,20,F,Uasin Gishu,False
2853,Jeffrey,Hickman,53,F,Kisumu,False
2854,Dennis,White,32,F,Mombasa,True
2855,Barbara,Savage,77,F,Kakamega,False
2856,Stephen,Holloway,35,M,Isiolo,False
2857,Richard,Mora,38,F,Mombasa,False
2858,Hannah,Perez,43,F,Nairobi,False
2859,Douglas,Montgomery,38,M,Kisumu,False
2860,Samuel,Flores,51,M,Eldoret,True
2861,Susan,Stephens,39,M,Kisumu,False
2862,Ashley,Newton,40,M,Trans Nzoia,True
2863,Meghan,Mcgee,80,M,Nyeri,True
2864,Edward,Ross,45,M,Kisumu,True
2865,Kyle,Flores,73,M,Eldoret,False
2866,Emily,Benson,53,F,Eldoret,False
2867,Jamie,Ortega,47,M,Uasin Gishu,False
2868,Marissa,Vasquez,36,F,Kericho,True
2869,Brendan,Cooper,61,F,Eldoret,True
2870,Christina,Green,19,M,Nakuru,True
2871,Linda,Hanson,19,M,Mombasa,True
2872,Larry,Porter,43,F,Kisii,True
2873,Vanessa,Ferguson,59,F,Eldoret,True
2874,Eric,Choi,40,M,Kisumu,True
2875,Patricia,Johnson,67,F,Kiambu,False
2876,Matthew,Snyder,48,F,Eldoret,False
2877,Tina,Hill,68,F,Kisii,True
2878,Allen,Hardy,24,M,Eldoret,True
2879,Ernest,Hawkins,33,F,Nakuru,False
2880,Danielle,Keller,45,M,Mombasa,True
2881,Nathan,Glover,78,F,Kisumu,True
2882,Sarah,Bauer,74,F,Nairobi,True
2883,Arthur,Young,22,M,Kiambu,True
2884,Kimberly,Clark,45,F,Narok,False
2885,Mary,Young,29,F,Turkana,True
2886,Michelle,Moore,21,M,Mombasa,True
2887,Peter,Wade,78,M,Trans Nzoia,False
2888,Jasmine,Howard,25,M,Nakuru,True
2889,Beth,Keller,27,F,Kisumu,False
2890,Megan,Lin,68,M,Mombasa,True
2891,Kelly,Curtis,30,M,Kakamega,True
2892,Adriana,Barnes,34,M,Meru,False
2893,Philip,Morris,29,M,Narok,False
2894,Alexander,Mills,46,F,Eldoret,True
2895,Jason,Wells,64,F,Eldoret,False
2896,Kristin,Johnson,48,M,Eldoret,False
2897,Jonathan,Lowe,79,M,Murang'a,False
2898,Jordan,Bolton,27,M,Nairobi,False
2899,Don,Wright,64,F,Kakamega,True
2900,Samuel,Buck,28,F,Nairobi,False
2901,Katherine,Richardson,69,F,Eldoret,True
2902,Sarah,Miller,62,F,Kakamega,True
2903,Mercedes,Juarez,69,M,Mombasa,True
2904,Valerie,Love,49,F,Mombasa,True
2905,Misty,Smith,19,F,Eldoret,True
2906,Rebecca,Foster,80,F,Kakamega,True
2907,Shawn,Mason,36,F,Nakuru,True
2908,Michael,Hanson,21,M,Kisumu,False
2909,Christopher,Ward,34,M,Nakuru,False
2910,Kathleen,Johnson,47,M,Turkana,True
2911,Leonard,West,54,M,Nairobi,True
2912,Kevin,Hayes,18,F,Narok,False
2913,Tina,Chapman,30,M,Nakuru,False
2914,Ashley,Hall,65,F,Uasin Gishu,False
2915,Erin,Hoffman,24,F,Nakuru,True
2916,Kathryn,Trevino,72,M,Kisumu,False
2917,Laura,Watson,22,F,Eldoret,True
2918,Jonathan,Bennett,24,M,Eldoret,False
2919,Melissa,Johnson,23,M,Mombasa,False
2920,Haley,Mcclure,45,M,Nakuru,False
2921,Michael,Burke,18,F,Mombasa,False
2922,Kathy,Rogers,75,F,Nairobi,False
2923,Christopher,Perry,74,F,Kisumu,True
2924,Michele,Carter,57,F,Murang'a,False
2925,Douglas,Morales,76,M,Nakuru,False
2926,Victoria,Lawrence,57,M,Nakuru,False
2927,Michael,Diaz,53,M,Kisumu,False
2928,Krista,Davis,39,M,Kisumu,True
2929,Carol,Evans,54,F,Mombasa,True
2930,Brittany,Johnson,38,M,Kakamega,True
2931,Jeremy,Tucker,75,F,Mombasa,True
2932,Jennifer,Delgado,55,M,Nakuru,True
2933,Gregory,Nixon,48,F,Uasin Gishu,True
2934,Tracey,Rodriguez,54,M,Nairobi,False
2935,Renee,Dawson,39,F,Eldoret,False
2936,Willie,Jordan,31,M,Mombasa,True
2937,Alexis,Murphy,22,M,Nairobi,True
2938,Shawn,Bryant,45,F,Mombasa,True
2939,Linda,Martinez,36,M,Meru,False
2940,Michael,Cox,44,M,Uasin Gishu,False
2941,Walter,Jacobs,30,F,Turkana,True
2942,Ronald,Wilson,25,F,Kisumu,True
2943,Victoria,Fitzgerald,49,M,Nakuru,False
2944,Anthony,Cummings,70,F,Nairobi,True
2945,Melvin,Brown,40,F,Vihiga,True
2946,Joseph,Brown,35,F,Nakuru,True
2947,Emma,Haas,69,F,Kisumu,False
2948,Daniel,Ramirez,31,F,Nakuru,False
2949,Luis,Galvan,43,M,Murang'a,False
2950,Ashley,Figueroa,80,F,Mombasa,False
2951,Jenna,Frazier,44,F,Kisumu,True
2952,Anthony,Lyons,25,M,Meru,False
2953,Mark,White,75,M,Kiambu,False
2954,Julie,Johnson,73,F,Kisumu,True
2955,Paige,Lawrence,37,M,Kisumu,False
2956,Haley,Anderson,71,F,Nakuru,True
2957,Austin,Johnson,66,F,Mombasa,True
2958,Patricia,Vasquez,77,M,Trans Nzoia,False
2959,Devon,Klein,47,F,Trans Nzoia,True
2960,Michelle,Nguyen,44,M,Nairobi,False
2961,Michael,Torres,46,M,Kisumu,False
2962,Lisa,Wallace,18,F,Eldoret,False
2963,Karen,Gross,43,F,Eldoret,False
2964,Timothy,Chambers,76,M,Trans Nzoia,False
2965,Carmen,Carr,69,F,Meru,False
2966,Alex,Lane,74,M,Mombasa,True
2967,David,Jenkins,35,M,Bungoma,True
2968,Keith,Brown,32,F,Nairobi,True
2969,Emily,Dean,35,F,Nairobi,False
2970,Kevin,Allen,28,F,Kisumu,False
2971,Trevor,Benson,51,F,Kisumu,False
2972,Stephanie,Santiago,51,M,Kisumu,False
2973,Sandra,Sherman,36,M,Mombasa,True
2974,Matthew,Shannon,65,M,Trans Nzoia,True
2975,Heidi,Barnes,54,M,Isiolo,True
2976,Tyler,Phillips,46,M,Kisumu,True
2977,Caitlin,Sharp,31,M,Nairobi,True
2978,Amy,Stanley,38,M,Bungoma,True
2979,Matthew,Rodriguez,78,M,Kisumu,False
2980,John,Santiago,19,F,Mombasa,False
2981,Frank,Fuller,66,M,Trans Nzoia,True
2982,Richard,Whitaker,63,M,Machakos,True
2983,Nicole,Harris,30,M,Mombasa,False
2984,Alyssa,Nolan,22,F,Nairobi,True
2985,Angela,Elliott,43,F,Mombasa,True
2986,Robin,Jackson,78,M,Nairobi,False
2987,Ryan,Hall,20,F,Mombasa,False
2988,Angela,Bailey,62,M,Mombasa,False
2989,Grant,Warren,57,M,Kericho,True
2990,Deborah,Mcdonald,32,M,Kisumu,False
2991,Sarah,Silva,52,M,Mombasa,False
2992,Jay,Olson,26,F,Kisumu,True
2993,Tammy,Castro,60,M,Mombasa,True
2994,Samuel,Valenzuela,70,F,Mombasa,False
2995,Michael,Rangel,65,M,Narok,False
2996,Jacqueline,Arnold,80,M,Nairobi,True
2997,Deborah,Carter,65,M,Kisumu,True
2998,Jeremy,Jones,62,F,Nairobi,False
2999,Gary,Goodman,18,F,Nyeri,True
3000,Adriana,Lam,40,M,Uasin Gishu,False
3001,Kevin,Hill,60,M,Nakuru,True
3002,Robert,Peters,74,F,Kisumu,True
3003,Kenneth,Ramirez,63,F,Eldoret,False
3004,Heather,Miller,79,F,Eldoret,False
3005,Nancy,Elliott,55,M,Eldoret,False
3006,David,Davis,56,M,Kisumu,False
3007,Claudia,Gates,23,M,Nakuru,False
3008,Lisa,Smith,71,M,Isiolo,False
3009,Laura,Tanner,62,F,Kisumu,False
3010,Perry,Bell,30,F,Nakuru,False
3011,Katherine,Anderson,43,F,Mombasa,True
3012,Daniel,Martinez,59,F,Kisumu,False
3013,Bernard,Welch,30,F,Eldoret,False
3014,Casey,Bailey,52,F,Eldoret,False
3015,Christopher,Christensen,78,F,Mombasa,True
3016,Matthew,Hines,70,M,Eldoret,False
3017,Anna,Ray,70,F,Eldoret,False
3018,Ronald,George,39,F,Eldoret,True
3019,Emily,Ruiz,65,M,Nakuru,True
3020,Stephanie,Martinez,37,M,Kakamega,False
3021,Tiffany,Lewis,51,M,Nakuru,True
3022,Todd,Ponce,24,M,Kisumu,True
3023,Amy,Mendoza,51,F,Eldoret,False
3024,Kevin,Williams,20,M,Kisumu,False
3025,Laura,Farmer,70,M,Kisumu,False
3026,Jeremy,Yates,55,M,Eldoret,True
3027,Howard,Oconnor,25,M,Mombasa,False
3028,Jennifer,Ross,77,F,Turkana,True
3029,Lorraine,Ramirez,31,M,Bungoma,True
3030,Tiffany,Moore,60,M,Vihiga,False
3031,Judith,Moore,47,M,Kisii,False
3032,Nathan,Jones,43,F,Eldoret,True
3033,Charlotte,Thompson,66,M,Nakuru,False
3034,Christopher,Webb,34,F,Uasin Gishu,False
3035,Steve,Landry,21,F,Nairobi,False
3036,Daniel,Watts,48,M,Mombasa,False
3037,Stacey,Baker,40,M,Mombasa,False
3038,Alexandria,Delacruz,80,M,Nakuru,True
3039,Stephen,Spence,58,M,Mombasa,True
3040,Michael,Glover,51,M,Kisumu,False
3041,Aaron,Haley,72,M,Kisumu,True
3042,Catherine,Pham,76,M,Mombasa,True
3043,Jeremy,Williams,52,M,Kericho,True
3044,Ernest,Parker,34,F,Kisumu,False
3045,Michael,Kim,66,M,Narok,True
3046,Brianna,Williams,55,M,Nakuru,False
3047,Jeffrey,Schultz,29,F,Trans Nzoia,True
3048,Marissa,Keller,38,M,Nakuru,True
3049,Juan,Castro,25,M,Eldoret,True
3050,Kurt,Parrish,75,M,Kisumu,False
3051,Casey,Gonzalez,71,M,Kericho,True
3052,Yolanda,Clark,49,F,Nakuru,False
3053,Wendy,Murphy,39,F,Eldoret,False
3054,Steve,Jenkins,38,F,Nakuru,True
3055,Ronald,Poole,18,F,Nairobi,False
3056,Jennifer,Jimenez,20,M,Nairobi,True
3057,Matthew,Newman,25,M,Kisumu,True
3058,Karen,Hernandez,31,F,Nyeri,True
3059,Theresa,Brady,21,M,Kisumu,True
3060,Seth,Mosley,19,F,Nairobi,True
3061,Kevin,Mcdaniel,50,M,Kisumu,True
3062,Laura,Murphy,59,F,Uasin Gishu,True
3063,Paul,Campbell,74,F,Mombasa,False
3064,Todd,Hunt,24,M,Nakuru,False
3065,Glenn,Wright,68,F,Kisumu,True
3066,Lisa,Thomas,51,F,Nakuru,True
3067,Jason,Garcia,33,M,Nakuru,True
3068,Whitney,Chen,18,F,Kiambu,False
3069,Brandon,White,32,M,Nakuru,False
3070,April,Fernandez,26,F,Murang'a,True
3071,Erik,Powell,71,F,Nairobi,False
3072,James,Brown,25,M,Mombasa,True
3073,Michelle,Crane,45,F,Kisumu,True
3074,Sara,Russell,56,F,Nakuru,False
3075,Antonio,Gray,24,F,Narok,True
3076,Suzanne,Smith,62,F,Meru,False
3077,James,Evans,21,F,Vihiga,True
3078,Ashley,Collins,70,M,Machakos,True
3079,Cindy,Grimes,29,F,Nakuru,True
3080,Matthew,Kim,54,M,Kiambu,True
3081,Michael,Young,75,M,Nakuru,False
3082,Andrew,Zhang,40,F,Kisumu,True
3083,Joanne,Knight,66,F,Machakos,False
3084,Christian,Woods,74,F,Eldoret,False
3085,Abigail,Crawford,70,M,Nairobi,False
3086,Dorothy,Wall,54,F,Kisumu,False
3087,Melanie,Daniel,38,M,Mombasa,False
3088,Gina,Rodriguez,32,M,Kiambu,True
3089,Leah,Jones,79,F,Nakuru,False
3090,Ashley,Chambers,77,F,Meru,False
3091,Bradley,Moreno,28,F,Nakuru,True
3092,Donna,Brown,72,M,Kisumu,True
3093,Gloria,Stevenson,41,F,Bungoma,False
3094,Jack,Howard,58,F,Nairobi,True
3095,Jeremiah,Vazquez,25,F,Nakuru,True
3096,Laura,Brock,74,M,Eldoret,True
3097,Robert,Williams,41,F,Mombasa,False
3098,Denise,Jenkins,67,F,Vihiga,False
3099,Robert,Beard,67,M,Nairobi,False
3100,Andrea,Cunningham,19,M,Narok,False
3101,Brandon,Cooper,38,M,Kakamega,True
3102,William,Walker,29,M,Nakuru,False
3103,Gregory,Burch,73,M,Nakuru,True
3104,Shirley,Campbell,53,M,Mombasa,False
3105,Melinda,Bailey,75,F,Nakuru,True
3106,Bonnie,Clark,39,F,Uasin Gishu,False
3107,James,Hoffman,68,F,Kiambu,False
3108,Adam,Shannon,73,F,Nairobi,False
3109,Wesley,Hamilton,64,M,Kisumu,True
3110,Cheryl,Carter,53,F,Machakos,False
3111,Danielle,Boyer,68,F,Mombasa,True
3112,Jennifer,Richardson,76,M,Nakuru,True
3113,Andrew,Williams,66,F,Eldoret,False
3114,Mary,Hernandez,38,F,Mombasa,True
3115,Jeffrey,Carter,54,M,Machakos,False
3116,Michael,Thomas,34,M,Bungoma,True
3117,Scott,Liu,40,M,Eldoret,True
3118,Kenneth,Peterson,61,M,Nairobi,True
3119,Brian,White,79,F,Eldoret,False
3120,Robert,Edwards,23,F,Nairobi,False
3121,Jack,Parker,39,F,Eldoret,True
3122,John,Griffith,69,F,Murang'a,True
3123,Benjamin,Mathis,38,F,Machakos,False
3124,Aaron,Young,26,M,Kisumu,False
3125,Scott,Dalton,30,F,Kisii,False
3126,Margaret,Bautista,42,M,Nakuru,False
3127,Emily,Jones,31,F,Mombasa,False
3128,Virginia,Park,78,M,Nyeri,False
3129,Francisco,Allen,37,F,Nairobi,False
3130,Ronald,Santos,71,M,Nakuru,True
3131,Pamela,Berry,69,M,Nakuru,True
3132,Michael,Wright,70,M,Eldoret,False
3133,Valerie,Cook,42,F,Eldoret,True
3134,Corey,Thompson,73,F,Vihiga,True
3135,Anthony,Sampson,22,M,Eldoret,False
3136,Monique,Leonard,44,M,Eldoret,True
3137,Kathleen,Warren,19,M,Kisumu,False
3138,Sean,Lane,34,M,Bungoma,False
3139,Amy,Luna,33,M,Eldoret,False
3140,Brandon,Miller,78,F,Eldoret,True
3141,Lisa,Morton,54,F,Mombasa,False
3142,Daniel,Escobar,77,F,Eldoret,True
3143,Kevin,Jordan,78,M,Meru,False
3144,James,Dixon,76,M,Nairobi,True
3145,Jay,Watson,38,F,Meru,True
3146,Stephen,Bowman,52,M,Eldoret,True
3147,Thomas,Reyes,21,M,Nairobi,False
3148,David,Saunders,68,M,Kisumu,True
3149,Joseph,Hendricks,76,M,Nakuru,False
3150,Keith,Mcclain,80,F,Kisumu,False
3151,Frank,Bennett,28,F,Nairobi,False
3152,Andrew,Allen,64,M,Nakuru,True
3153,Susan,Patterson,74,M,Mombasa,True
3154,Felicia,Cowan,56,F,Kisumu,True
3155,Denise,Perry,65,M,Nairobi,True
3156,Julie,Kim,50,M,Trans Nzoia,True
3157,Jared,Anderson,72,M,Eldoret,True
3158,Alexander,Moore,44,F,Mombasa,False
3159,Wendy,Aguilar,28,M,Turkana,True
3160,Amanda,Chaney,19,F,Nakuru,False
3161,Erica,Robinson,51,F,Trans Nzoia,False
3162,Gabriella,White,69,M,Eldoret,False
3163,Roger,Flynn,71,F,Kiambu,False
3164,April,Martin,63,M,Nairobi,False
3165,Stephen,Schmitt,36,M,Kisumu,False
3166,Jessica,Wilson,37,M,Nakuru,False
3167,Jerry,Ingram,68,F,Nakuru,True
3168,Ronald,Solomon,66,F,Isiolo,True
3169,Ashley,Stephens,28,M,Kisumu,True
3170,Brittany,Ross,76,F,Nairobi,True
3171,Jacob,Anderson,51,M,Kakamega,False
3172,Hunter,Savage,27,M,Kisii,True
3173,Alan,Ewing,43,F,Nairobi,False
3174,Jordan,Mason,33,M,Bungoma,False
3175,Anthony,Scott,63,F,Bungoma,False
3176,David,Evans,65,F,Kakamega,False
3177,Lindsay,Hamilton,40,F,Kisumu,True
3178,Kyle,Snyder,78,M,Nairobi,False
3179,Crystal,Calhoun,66,M,Kisii,False
3180,Peggy,Stewart,27,M,Machakos,True
3181,Rachel,Sanchez,48,F,Mombasa,False
3182,William,Brown,19,F,Mombasa,False
3183,Shannon,Holt,80,F,Kisumu,False
3184,Matthew,Zhang,66,F,Murang'a,True
3185,Lisa,Lawrence,48,M,Mombasa,False
3186,Beth,Peters,43,F,Mombasa,True
3187,Amanda,Smith,38,M,Kisumu,True
3188,Paul,Riley,40,M,Eldoret,False
3189,James,Smith,38,M,Kisumu,True
3190,Shane,Ortega,70,F,Eldoret,False
3191,Michael,Rocha,45,F,Kisumu,True
3192,Heather,Garcia,39,M,Nairobi,False
3193,Christy,Kaufman,41,F,Mombasa,True
3194,Melissa,Mckenzie,20,M,Mombasa,True
3195,Elizabeth,Romero,26,M,Nakuru,True
3196,Ann,Martinez,23,F,Nakuru,True
3197,Sue,Cooper,45,M,Narok,True
3198,Lisa,Donovan,50,F,Nairobi,False
3199,Stephanie,Wright,80,F,Kisumu,False
3200,Danielle,Thomas,44,F,Kisumu,True
3201,Kenneth,Mays,37,M,Trans Nzoia,True
3202,Cynthia,Butler,80,F,Mombasa,False
3203,Mark,Garcia,47,F,Kakamega,False
3204,Taylor,Vasquez,44,F,Mombasa,True
3205,Tracey,Smith,42,M,Nairobi,False
3206,Austin,Estes,18,M,Nakuru,False
3207,Amanda,Mendoza,48,M,Kisumu,True
3208,William,Hamilton,48,F,Murang'a,True
3209,Alicia,Salinas,50,M,Machakos,True
3210,Donald,Clark,63,F,Kisumu,False
3211,Julie,King,36,F,Kisumu,False
3212,Darrell,Phillips,19,F,Eldoret,False
3213,Erin,Pearson,80,M,Eldoret,False
3214,Chase,Baird,44,F,Nairobi,True
3215,Kimberly,Grimes,45,F,Nakuru,True
3216,Robyn,Davis,68,M,Nyeri,True
3217,Dalton,Lopez,47,F,Nakuru,False
3218,Darrell,Nicholson,62,M,Eldoret,True
3219,Kristin,Richardson,77,F,Narok,True
3220,Patrick,Weaver,23,F,Nairobi,True
3221,Charles,Carpenter,44,M,Turkana,True
3222,Nicholas,Shaw,70,F,Kisumu,True
3223,Tammy,Marshall,32,F,Mombasa,True
3224,Krystal,Freeman,55,F,Machakos,False
3225,Allison,Hayes,67,M,Nakuru,False
3226,Michael,Bowers,22,F,Nairobi,False
3227,Craig,Walton,44,M,Mombasa,False
3228,Brandon,Mathews,65,M,Kisumu,False
3229,Gabriela,Mosley,66,M,Nairobi,False
3230,Alejandra,Hernandez,37,M,Nyeri,True
3231,Jonathan,Hughes,35,M,Kakamega,True
3232,Dylan,Mitchell,77,F,Nairobi,True
3233,Jeffrey,Summers,76,M,Nyeri,True
3234,Michelle,Pacheco,50,M,Nairobi,False
3235,Kayla,Braun,23,F,Nakuru,False
3236,Deborah,Jenkins,20,M,Mombasa,True
3237,Brandon,Marsh,74,M,Eldoret,False
3238,Wesley,Kline,70,M,Nyeri,False
3239,Laura,Johnson,63,M,Kericho,True
3240,Kevin,Richard,28,M,Mombasa,True
3241,John,Vega,18,F,Kisumu,False
3242,Julia,Keith,21,F,Mombasa,False
3243,Derrick,Jones,34,F,Eldoret,True
3244,Jennifer,Price,61,M,Nakuru,True
3245,Christina,Bates,32,M,Nairobi,False
3246,Roberto,Anderson,36,M,Kisumu,True
3247,Elizabeth,Oneill,36,M,Mombasa,True
3248,Megan,George,76,M,Vihiga,False
3249,Shannon,Foster,79,F,Nakuru,True
3250,Debbie,Nielsen,67,M,Eldoret,True
3251,Frances,Rodriguez,64,M,Mombasa,True
3252,Stephanie,May,47,F,Mombasa,False
3253,Katherine,Blake,62,F,Eldoret,True
3254,Jacob,Goodwin,60,M,Nairobi,False
3255,Thomas,White,65,M,Mombasa,True
3256,Amber,Heath,45,M,Nakuru,False
